,Llama2,Llama2 + GPTCache,Llama2 + FedGPTCache,Llama2 + FedGPTCache (albert),GPTCache-Predicted,FedGptCache-Predicted,FedGptCache-Predicted (albert),Actual Labels,Sampling
58,0.9097895622253418,0.9243431091308594,0.9394888877868652,0.9349761009216309,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
59,0.8626024723052979,0.8771564960479736,0.892448902130127,0.8878519535064697,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
60,0.4200170040130615,0.44521212577819824,0.4496617317199707,0.44530701637268066,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
61,0.8639211654663086,0.8894104957580566,0.8937139511108398,0.8799834251403809,0,0,1,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
62,0.37374234199523926,0.3988375663757324,0.40305519104003906,0.39900684356689453,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
63,1.002143383026123,1.0167713165283203,1.025942325592041,1.0275123119354248,1,1,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
64,0.8393299579620361,0.8538987636566162,0.8689901828765869,0.8647115230560303,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
65,0.9107115268707275,0.9253766536712646,0.9345848560333252,0.9259183406829834,1,1,1,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
66,0.6530721187591553,0.6784636974334717,0.6828343868255615,0.6782381534576416,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
67,0.8160791397094727,0.8414130210876465,0.845454216003418,0.841357946395874,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
68,0.8622243404388428,0.8874804973602295,0.8919010162353516,0.8874108791351318,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
69,0.9803359508514404,1.0056886672973633,1.0102269649505615,1.005467414855957,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
70,0.9318931102752686,0.9574337005615234,0.9616513252258301,0.9574460983276367,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
71,0.932873010635376,0.958198070526123,0.9624886512756348,0.9582982063293457,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
72,0.5827593803405762,0.6080374717712402,0.6063065528869629,0.6078569889068604,0,1,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
73,0.37452173233032227,0.3996701240539551,0.40415263175964355,0.3998701572418213,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
74,0.9336316585540771,0.9590106010437012,0.9633579254150391,0.9589717388153076,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
75,0.8169944286346436,0.8425192832946777,0.846858024597168,0.8425478935241699,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
76,0.770399808883667,0.7956142425537109,0.7998473644256592,0.7955293655395508,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
77,0.979874849319458,0.9946000576019287,1.0092709064483643,0.9951865673065186,1,0,1,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
78,0.8856537342071533,0.90067458152771,0.9096243381500244,0.9007670879364014,1,1,1,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
79,0.7469637393951416,0.7724595069885254,0.77634596824646,0.7717251777648926,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
80,0.7232110500335693,0.7377779483795166,0.7527358531951904,0.7382161617279053,1,0,1,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
81,0.7698056697845459,0.7952327728271484,0.7996354103088379,0.7951481342315674,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
82,0.8150546550750732,0.8402621746063232,0.8446309566497803,0.8403768539428711,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
83,0.6533520221710205,0.6785151958465576,0.6828851699829102,0.678377628326416,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
84,1.0028703212738037,1.0281343460083008,1.0323121547698975,1.0282635688781738,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
85,0.6986372470855713,0.7238998413085938,0.7278451919555664,0.7240149974822998,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
86,0.7458860874176025,0.7713892459869385,0.77536940574646,0.7710444927215576,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
87,1.0022685527801514,1.0172841548919678,1.0319592952728271,1.0179450511932373,1,0,1,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
88,0.9560506343841553,0.9813663959503174,0.9856648445129395,0.9812908172607422,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
89,0.7925171852111816,0.8074235916137695,0.8224055767059326,0.8078651428222656,1,0,1,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
90,0.8381898403167725,0.8634016513824463,0.8677017688751221,0.8631241321563721,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
91,0.7466518878936768,0.7617285251617432,0.7759332656860352,0.7724795341491699,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
92,0.7693567276000977,0.7946093082427979,0.7987418174743652,0.7947208881378174,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
93,0.6975634098052979,0.7123763561248779,0.7268471717834473,0.7227809429168701,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
94,0.6758854389190674,0.700939416885376,0.7051615715026855,0.70108962059021,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
95,0.6299231052398682,0.6554896831512451,0.65913987159729,0.6552441120147705,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
96,0.675447940826416,0.7008023262023926,0.7049615383148193,0.7007186412811279,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
97,0.768484354019165,0.7939975261688232,0.7981846332550049,0.793931245803833,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
98,0.44400691986083984,0.4695429801940918,0.4736192226409912,0.4693152904510498,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
99,0.6756119728088379,0.7008130550384521,0.7051417827606201,0.701225996017456,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
100,1.0019125938415527,1.0271906852722168,1.0316047668457031,1.0274243354797363,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
101,0.6763544082641602,0.70174241065979,0.7060127258300781,0.7014813423156738,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
102,0.8843057155609131,0.8996617794036865,0.9140186309814453,0.9098434448242188,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
103,0.8386867046356201,0.8641233444213867,0.8686230182647705,0.8640458583831787,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
104,0.7209694385528564,0.7464385032653809,0.751004695892334,0.7465085983276367,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
105,0.9092502593994141,0.9346890449523926,0.9388089179992676,0.9346942901611328,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
106,0.5354576110839844,0.5509357452392578,0.5649688243865967,0.5606415271759033,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
107,0.9542701244354248,0.9696295261383057,0.9841258525848389,0.9701387882232666,1,0,1,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
108,0.8856303691864014,0.9110798835754395,0.91536545753479,0.9107420444488525,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
109,0.8392372131347656,0.8647799491882324,0.869091272354126,0.8646814823150635,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
110,0.6754589080810547,0.7007021903991699,0.7302331924438477,0.7007904052734375,0,1,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
111,0.862360954284668,0.8780536651611328,0.8920531272888184,0.8877003192901611,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
112,0.03186845779418945,0.04752349853515625,0.061380863189697266,0.057442665100097656,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
113,0.5605781078338623,0.5858211517333984,0.5904924869537354,0.585892915725708,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
114,0.9332289695739746,0.9585096836090088,0.9630918502807617,0.958737850189209,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
115,0.7221522331237793,0.7375450134277344,0.7514281272888184,0.7475287914276123,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
116,0.8617143630981445,0.8773036003112793,0.8865213394165039,0.8777046203613281,1,1,1,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
117,0.39659857749938965,0.412273645401001,0.426159143447876,0.42163705825805664,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
118,0.04757046699523926,0.07294392585754395,0.07708287239074707,0.07291626930236816,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
119,1.002148151397705,1.017676830291748,1.0316519737243652,1.0183172225952148,1,0,1,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
120,0.6524219512939453,0.677490234375,0.6815316677093506,0.6774158477783203,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
121,0.5819811820983887,0.6074614524841309,0.6114561557769775,0.6074481010437012,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
122,0.5129332542419434,0.5381977558135986,0.5424065589904785,0.5382773876190186,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
123,0.5123682022094727,0.53763747215271,0.5418796539306641,0.5378038883209229,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
124,0.9573612213134766,0.9824972152709961,0.9869890213012695,0.9826831817626953,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
125,0.3266894817352295,0.3521254062652588,0.3562307357788086,0.35223865509033203,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
126,0.7919845581054688,0.8172798156738281,0.8214066028594971,0.8173177242279053,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
127,0.7682902812957764,0.7935090065002441,0.797513484954834,0.7937192916870117,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
128,0.8623101711273193,0.8780868053436279,0.8920783996582031,0.8876147270202637,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
129,0.8848996162414551,0.9105932712554932,0.9238162040710449,0.9102258682250977,0,1,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
130,0.3500020503997803,0.3657724857330322,0.3794562816619873,0.3754770755767822,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
131,0.8149363994598389,0.8400001525878906,0.8445191383361816,0.8400485515594482,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
132,0.5366091728210449,0.5525012016296387,0.5660262107849121,0.5621349811553955,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
133,0.8151717185974121,0.8402848243713379,0.8446621894836426,0.8404619693756104,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
134,0.6988294124603271,0.7241055965423584,0.728384256362915,0.7242248058319092,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
135,0.979046106338501,0.9950525760650635,1.0086562633514404,1.004305362701416,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
136,0.9561879634857178,0.9957864284515381,1.004767656326294,0.9816470146179199,1,1,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
137,0.7700746059417725,0.7865145206451416,0.7952444553375244,0.7956738471984863,1,1,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
138,0.6984882354736328,0.7239134311676025,0.7277231216430664,0.7235877513885498,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
139,0.8620314598083496,0.8782835006713867,0.89166259765625,0.8874635696411133,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
140,0.9328563213348389,0.9488599300384521,0.9624066352844238,0.9493343830108643,1,0,1,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
141,0.9790985584259033,1.0043892860412598,1.0088441371917725,1.0040919780731201,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
142,0.9580552577972412,0.9833109378814697,0.9874842166900635,0.9836640357971191,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
143,0.6538739204406738,0.6698675155639648,0.6830358505249023,0.6792619228363037,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
144,0.9812631607055664,1.006605863571167,1.0108134746551514,1.0065898895263672,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
145,0.5148146152496338,0.5308468341827393,0.5439343452453613,0.5399661064147949,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
146,0.9328758716583252,0.958275556564331,0.9627957344055176,0.9583280086517334,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
147,0.9330394268035889,0.9495241641998291,0.9627039432525635,0.9586222171783447,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
148,0.8645884990692139,0.8899717330932617,0.8943860530853271,0.889965295791626,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
149,0.9335436820983887,0.9588062763214111,0.963172197341919,0.9501209259033203,0,0,1,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
150,0.9100179672241211,0.9353423118591309,0.9396762847900391,0.9352500438690186,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
151,0.9094955921173096,0.9347250461578369,0.9394876956939697,0.9347736835479736,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
152,0.48995423316955566,0.5152277946472168,0.5192503929138184,0.515284538269043,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
153,0.6075313091278076,0.6328270435333252,0.6370117664337158,0.6327188014984131,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
154,0.9779295921325684,1.003385305404663,1.0075523853302002,1.003037929534912,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
155,0.9801478385925293,1.005660057067871,1.009885549545288,1.0055627822875977,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
156,0.6991610527038574,0.7289915084838867,0.7287845611572266,0.7244579792022705,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
157,0.16381049156188965,0.18897223472595215,0.19343352317810059,0.18918251991271973,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
158,0.8154258728027344,0.8407816886901855,0.8451271057128906,0.840900182723999,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
159,0.7691130638122559,0.7853426933288574,0.7985072135925293,0.7943987846374512,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
160,1.0499176979064941,1.0755352973937988,1.0794010162353516,1.0750586986541748,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
161,1.048227071762085,1.0735411643981934,1.0779001712799072,1.0736854076385498,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
162,0.8172469139099121,0.8339791297912598,0.8429923057556152,0.8343558311462402,1,1,1,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
163,0.8406603336334229,0.8659727573394775,0.8703277111053467,0.8658154010772705,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
164,0.7694382667541504,0.7946650981903076,0.799126386642456,0.794935941696167,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
165,0.7224209308624268,0.7476451396942139,0.7519490718841553,0.7477498054504395,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
166,0.652815580368042,0.6780550479888916,0.6819660663604736,0.6781446933746338,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
167,0.9811391830444336,0.9976515769958496,1.0107660293579102,1.0066726207733154,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
168,0.9323620796203613,0.9496612548828125,0.9622220993041992,0.9497599601745605,1,0,1,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
169,0.9084968566894531,0.9250369071960449,0.9379751682281494,0.9251666069030762,1,0,1,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
170,0.8154940605163574,0.8322367668151855,0.8449280261993408,0.8406999111175537,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
171,0.6291325092315674,0.6544654369354248,0.6586756706237793,0.6545746326446533,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
172,0.8148767948150635,0.8399631977081299,0.8445150852203369,0.8404955863952637,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
173,0.6522009372711182,0.6681292057037354,0.6813769340515137,0.6773841381072998,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
174,0.9323756694793701,0.9488508701324463,0.9620890617370605,0.957604169845581,1,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
175,0.9334874153137207,0.9586412906646729,0.9630999565124512,0.9589035511016846,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
176,0.6061158180236816,0.6315386295318604,0.635491132736206,0.6312389373779297,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
177,0.9093501567840576,0.9351460933685303,0.939363956451416,0.9347610473632812,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
178,0.6070339679718018,0.6327130794525146,0.6363859176635742,0.6322042942047119,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
179,0.8642497062683105,0.8895528316497803,0.8941240310668945,0.8899574279785156,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
180,0.745478630065918,0.7708873748779297,0.7754182815551758,0.7710170745849609,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
181,0.024361848831176758,0.049759864807128906,0.0538482666015625,0.04968428611755371,0,0,0,0,"is_duplicate
0    1400
1     600
Name: count, dtype: int64"
