AP,F1,Precision,Recall,Accuracy,Threshold,Avg. Time,Cache Type,Model,Key,Sampling
0.4685408953791307,0.6896551724137931,0.5263157894736842,1.0,0.55,0.5,0.07949192523956299,llama2,llama2,---,"[0 1]:[10 10], Total:20"
0.9484848484848484,0.7407407407407407,0.5882352941176471,1.0,0.65,0.5,0.001251363754272461,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[10 10], Total:20"
0.9909090909090909,0.7692307692307693,0.625,1.0,0.7,0.5,0.0017655611038208008,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[10 10], Total:20"
0.4685408953791307,0.6896551724137931,0.5263157894736842,1.0,0.55,0.6,0.07947298288345336,llama2,llama2,---,"[0 1]:[10 10], Total:20"
0.9484848484848484,0.7692307692307693,0.625,1.0,0.7,0.6,0.0012332558631896972,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[10 10], Total:20"
0.9909090909090909,0.8,0.6666666666666666,1.0,0.75,0.6,0.001750349998474121,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[10 10], Total:20"
0.4685408953791307,0.7407407407407407,0.5882352941176471,1.0,0.65,0.7,0.07952179908752441,llama2,llama2,---,"[0 1]:[10 10], Total:20"
0.9484848484848484,0.7826086956521738,0.6923076923076923,0.9,0.75,0.7,0.0012488603591918946,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[10 10], Total:20"
0.9909090909090909,0.8695652173913044,0.7692307692307693,1.0,0.85,0.7,0.001743781566619873,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[10 10], Total:20"
0.4685408953791307,0.608695652173913,0.5384615384615384,0.7,0.55,0.8,0.07947407960891724,llama2,llama2,---,"[0 1]:[10 10], Total:20"
0.9484848484848484,0.8571428571428572,0.8181818181818182,0.9,0.85,0.8,0.0012332916259765625,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[10 10], Total:20"
0.9909090909090909,0.9523809523809523,0.9090909090909091,1.0,0.95,0.8,0.0017504572868347168,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[10 10], Total:20"
0.4685408953791307,0.0,0.0,0.0,0.45,0.9,0.07951581478118896,llama2,llama2,---,"[0 1]:[10 10], Total:20"
0.9484848484848484,0.8421052631578948,0.8888888888888888,0.8,0.85,0.9,0.0012261033058166503,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[10 10], Total:20"
0.9909090909090909,0.9473684210526316,1.0,0.9,0.95,0.9,0.00175553560256958,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[10 10], Total:20"
